"Número de guía","Número de bulto que se va a agregar","Unidad de medida","Detalle de la sustancia UN3373","Detalle del patógeno/virus","Cantidad de embalajes interiores","Estado físico","Cantidad neta por embalaje interior","Detalle de sustancia refrigerante o que sirve para mantener la viabilidad","Número ONU de la sustancia refrigerante si es MP ","Cantidad neta por bulto","Unidad de medida ","Número de bulto"
"888005502580","2","L","SUEROS","HEPATITIS B","20","Sustancia liquida",,"NA","NA","0","Kg","2"
"888005504115","1","L","sangre ","sospecha virus","32","Sustancia liquida",,"pilas de gel ","na","2","Kg","1"
"888005504115","1","L","orina ","sospecha virus ","5","Sustancia liquida",,"pilas de gel ","na","2","Kg","1"
"888005506899","1","L","SUERS,ESPUTOS,SANGRE EDTA,SANGRE TOTAL HEPARINA,LAVADO BRONQIAL,KIT ESPECIAL,SANGRE TOTAL CITRATAA","VARICELA,MYCOBACTERIUM,ELECTRFRESIS,CARIOTIPO,VHP,ALCOHOL","22","Sustancia liquida",,"GEL REFRIGERANTE","N/A","2,5","Kg","1"
"888005507480","1","L","PLASMA,SUEROS","CARGA VIRAL HB,VITAMINA B12","8","Sustancia liquida",,"HIELO SECO","1845","1","Kg","1"
"888005508097","1","L","SUERO,ORINA,SANGRE","RUBEOLA,OTRO CULTIVO,HEMOGLOBINA","175","Sustancia liquida",,"GEL REFRIGERANTE","N/A","2","Kg","1"
"888005508826","1","L","SUEROS,PLASMAS,SECRECION VAGINAL","HERPES,VIH,VPH","35","Sustancia liquida",,"GEL REFRIERANTE ","N/A","5","Kg","1"
"888005506504","1","L","SANGRE ","SANGRE ","20","Sustancia liquida",,"GEL ","N/A5","5","Kg","1"
"888005509539","1","L","SUEROS,PLASMAS ","HERPES,HEPATITISB VIH,","28","Sustancia liquida",,"N/A","UN1845","2","Kg","1"
"888005509624","1","Kg","SUERO ","RENINA","1","Sustancia solida",,"HIELO SECO","1845","7","Kg","1"
"888005511449","1","L","MUESTRAS BIOLOGICAS","SANGRE,SUEROS,ORINAS","1","Sustancia liquida",,"DRI ICE - HIELO SECO ","UN1845","3","Kg","1"
"888005511482","1","L","SUERO ","ANTIGENOS ANTICUERPOS","51","Sustancia liquida",,"GEL","N/A","0,5","Kg","1"
"888005511801","1","L","MUESTRAS BIOLOGICAS","SANGRE,ORINAS,SUEROS","2","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","2,5","Kg","1"
"888005511801","2","L","MUESTRAS BIOLOGICAS","SANGRE,ORINAS,SUEROS","2","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","2,5","Kg","2"
"888005511801","3","L","MUESTRAS BIOLOGICAS","SANGRE,ORINAS,SUEROS","2","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","2,5","Kg","3"
"888005512499","1","L","SUERO","VIH","38","Sustancia liquida",,"GEL PACK ","N/A","7","Kg","1"
"888005512499","1","L","SUERO","HEPATITIS","20","Sustancia liquida",,"N/A","N/A","0","N/A","1"
"888005514009","1","L","SUEROS ","ORTHOFLAVIRUS TOXOPLASMA GONDI VIRUS","163","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005514009","1","L","SUEROS ","ORTHOFLAVIRUS TOXOPLASMA GONDI VIRUS","2","Sustancia liquida",,"0","0","0","N/A","0"
"888005514009","2","L","SUEROS ","ORTHOFLAVIRUS TOXOPLASMA GONDI VIRUS","86","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005515035","1","L","SANGRE ","ORTHOFLAVIRUS","261","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005515035","1","L","SANGRE ","TRYPANOSOMA CRUZI CHAGA ","59","Sustancia liquida",,"DRY ICE ","1845","2","Kg","1"
"888005515035","1","L","SANGRE ","ORTHOFLAVIRUS","35","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005515035","1","L","SANGRE ","TOXOPLASMA ","23","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","1","Kg","1"
"888005515245","1","L","SUEROS","HEMOCULTIVOS","400","Sustancia liquida",,"HIELO SECO","1845","7","Kg","1"
"888005515381","1","L","SUEROS","PERFIL LIPIDICO","450","Sustancia liquida",,"GEL PACK","N/A","2","Kg","1"
"888005515381","2","L","ORINAS","UROCULTIVOS","400","Sustancia liquida",,"GEL PACK","N/A","2","Kg","2"
"888005515933","1","L","SANGRE ","ORTHOFLAVIRUS TOXOPLASMA ","35","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005515933","1","L","SANGRE ","ORTHOFLAVIRUS TOXOPLASMA ","20","Sustancia liquida",,"0","0","0","N/A","0"
"888005515933","1","L","SANGRE ","ORTHOFLAVIRUS TOXOPLASMA ","10","Sustancia liquida",,"0","0","0","N/A","0"
"888005515933","2","L","SANGRE ","ORTHOFLAVIRUS TOXOPLASMA ","15","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","0,5","Kg","1"
"888005515933","2","L","SANGRE ","ORTHOFLAVIRUS TOXOPLASMA ","10","Sustancia liquida",,"0","0","0","N/A","0"
"888005516726","1","L","MUESTRAS BIOLOGICAS","SANGRE,ORINASMATERIA FECAL","2","Sustancia liquida",,"DRI ICE - HIELO SECO ","UN1845","3","Kg","1"
"888005516799","1","L","MUESTARS BIOLOGICAS ","SANGRE,ORINAS ,MATERIA FECAL ","3","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","10","Kg","1"
"888005515338","1","L","SUEROS ","ANAS TSH","50","Sustancia liquida",,"PILAS DE GEL","N/A","1,5","N/A","1"
"888005515338","2","L","SUEROS","HELICOBACTER","40","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005518033","1","L","SUEROS ","HEPATITIS B ","142","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005518033","1","L","SANGRE ","HEPATTIS B ","20","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005521373","1.234567","L","SUEROS ","HEPATITIS B ","119","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234,567"
"888005521373","1.234567","L","ORINAS ","HEPATITIS B ","15","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234,567"
"888005521373","1.234567","L","SANGRE","HEPATITIS B ","17","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234,567"
"888005521373","1.234567","L","PLASMA ","HEPATITIS B ","17","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234,567"
"888005521373","1.234567","Kg","HECES ","HEPATITIS B ","6","Sustancia liquida",,"DRY ICE ","1845","0,03","Kg","1,234,567"
"888005521373","8.9","L","SUEROS ","HEPATITIS B ","119","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","89"
"888005521373","8.9","L","ORINAS ","HEPATITIS B ","15","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","89"
"888005521373","8.9","L","SANGRE ","HEPATITIS B ","17","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","89"
"888005521373","8.9","L","PLASMA ","HEPATITIS B ","17","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","89"
"888005521373","8.9","Kg","HECES ","HEPATIS B ","6","Sustancia solida",,"GEL REFRIGERANTE ","N/A","3","Kg","89"
"888005525091","1","L","SUEROS","HEPATITIS B ","94","Sustancia liquida",,"GEL","NA","3","Kg","1"
"888005525091","2","L","SUEROS","HEPATITIS B ","20","Sustancia liquida",,"DRY ICE","1845","3","Kg","2"
"888005525091","3","Kg","SUEROS","HEPATITIS B","20","Sustancia liquida",,"NA","NA","0","N/A","3"
"888005529951","1","L","SUEROS,PLASMAS ","HERPES,VIH","23","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","5","Kg","1"
"888005530323","1","L","SUEROS,PLASMAS","HERPES,VIH","23","Sustancia liquida",,"N/A","UN1845","4","Kg","1"
"888005530375","1","L","SUERO","ANAS TSH ","25","Sustancia liquida",,"PILAS DE GEL ","NA","3,5","Kg","1"
"888005530918","1","L","SUEROS","PERFIL LIPIDICO","450","Sustancia liquida",,"GEL PACK","N/A","2","Kg","1"
"888005531767","1","L","MUESTRAS BIOLOGICAS ","SANGRE,ORINAS,SUEROS ","1","Sustancia liquida",,"DRI ICE - HIELO SECO ","UN1845","2","Kg","1"
"888005531879","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","278","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","2","Kg","1"
"888005531902","1","L","MUESTARS BIOLOGICAS ","SANGRE,SUEROS,ORINAS","2","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","2,5","Kg","1"
"888005531902","2","L","MUESTARS BIOLOGICAS ","SANGRESUEROS,ORINAS","2","Sustancia liquida",,"GEL REFRIGERANTE","UN3373","2,5","Kg","2"
"888005531902","3","L","MUESTRAS BIOLOGICAS ","SANGRE,SUEROS,ORINAS","2","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","2,5","Kg","3"
"888005532184","1","L","MUESTRAS BIOLOGICAS","SANGRE,ORINAS,MATERIA FECAL ","3","Sustancia liquida",,"DRI ICE - HIELO SECO ","UN1845","6","Kg","1"
"888005532416","1","L","MUESTRAS BIOLOGICAS","SANGRE,ORINAS,MATERIA FECAL ","3","Sustancia liquida",,"GEL REFRIGERANTE ","UN3373","10","Kg","1"
"888005532721","1","L","SANGRE","EROTROCITOS LEUCOCITOS TOXOSPLASMA GONDI VIRUS EPSTEN BARR","10","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","1","Kg","1"
"888005532721","2","L","SUERO SANGRE","EROTROCITOS LEUCOCITOS TOXOSPLASMA GONDI VIRUS EPSTEN BARR","95","Sustancia liquida",,"DRY ICE","UN 1845","1","Kg","2"
"888005533204","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA ","35","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","2","Kg","1"
"888005533204","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA ","20","Sustancia liquida",,"0","0","0","Kg","0"
"888005533204","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA ","10","Sustancia liquida",,"0","0","0","N/A","0"
"888005533204","2","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA ","5","Sustancia liquida",,"GELÑ REFRIEGRANTE","N/A","0,5","Kg","2"
"888005533204","2","L","SANGRE","TOXOSPLASMA ","1","Sustancia liquida",,"0","0","0","N/A","0"
"888005533481","1","L","SUEROS","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","55","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","2","Kg","1"
"888005533719","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","15","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","1","Kg","1"
"888005533719","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","35","Sustancia liquida",,"0","0","0","Kg","0"
"888005533719","2","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","28","Sustancia liquida",,"GEL REFRIEGERANTE","N/A","2","Kg","2"
"888005533719","3","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","20","Sustancia liquida",,"GEL REFRIGERANTE","N/A","7","Kg","3"
"888005533719","4","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","15","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","4","Kg","4"
"888005534926","1.2","L","SUEROS ","HEPATITIS-B","142","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","12"
"888005534926","1.2","L","SANGRES","HEPATITIS-B","20","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","12"
"888005534933","1","L","SUEROS ","HEPATITIS-B","142","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005534933","1","L","SANGRE ","HEPATITIS-B","20","Sustancia liquida",,"GEL REFRIGERANTE ","N/A ","3","Kg","1"
"5545282","1","L","SUEROS","HEPATITIS B","142","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"5545282","1","L","SANGRES","HEPATITIS B","20","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005544648","1.234","L","SUEROS ","HEPATITIS B ","216","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234"
"888005544648","1.234","L","ORINAS","HEPATITIS B ","20","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234"
"888005544648","1.234","L","SANGRE","HEPATITIS B","50","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234"
"888005544648","1.234","L","PLASMA","HEPATITIS B ","18","Sustancia liquida",,"DRY ICE ","1845","9","Kg","1,234"
"888005544648","1.234","Kg","HECES","HEPATITIS B ","4","Sustancia solida",,"DRY ICE ","1845","9","Kg","1,234"
"888005544648","5","L","SUEROS","HEPATITIS B ","216","Sustancia liquida",,"N/A","N/A","0","Kg","0"
"888005544648","5","L","ORINAS","HEPATITIS","20","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005544648","5","L","SANGRE","HEPATITIS B ","50","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005544648","5","L","PLASMA","HEPATITS B","18","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005544648","5","Kg","HECES","HEPATITIS B","4","Sustancia solida",,"N/A","N/A","0","N/A","0"
"888005558956","1","L","sueros, sangre ","herpes, hepatitis b ","56","Sustancia liquida",,"gel refrigerante ","n/a","3","Kg","1"
"888005558956","2","Kg","seros","sifilis","38","Sustancia liquida",,"n/a","n/a","0","N/A","2"
"888005557916","1","N/A","SANGRE ","HIPERCOLESTEROLEMIA ","2","Sustancia liquida",,"PILA DE GEL ","N/A","0,61","Kg","1"
"888005561161","1","L","MEDULA OSEA","MIELOGRAMA ","1","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005561392","1","L","SANGRE","SOSPECHA DE VIRUS","32","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005564375","1","L","SUERO,ORINA,SANGRE","RUBEOLA,OTRO CULTIVO,HEMOGLOBINA","111","Sustancia liquida",,"GEL REFRIGERANTE","N/A","2","Kg","1"
"888005564608","2","L","SANGRE ","DIABETES ","45","Sustancia liquida",,"HIELO  SECO ","1845","28","Kg","2"
"888005564608","1","L","SANGRE","DIABETES ","10","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","4","Kg","1"
"888005565220","1","L","SANGRE ","SANGRE ","20","Sustancia liquida",,"GEL ","N/A","7","Kg","1"
"888005565580","1","L","SANGRE ","SARS - COV-02","4","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005565568","1","L","SUEROS,ESPUTOS,SANGRE EDTA,SECRECCION LINFATICA,LAVADO BRONQUIAL,PLASMA EDTA","VARICELA,MYCOBACTERIUM,HIV","21","Sustancia liquida",,"GEL REFRIGERANTE","N/A","2,5","Kg","1"
"888005566167","1","L","SANGRE","INFLUENZA VIRUS","1","Sustancia liquida",,"0","0","0","N/A","0"
"888005567198","1","L","SUEROS,PLASMAS,,SECRECION VAGINAL","HERPES,VIH,VPH","16","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005566924","1","L","SUEROS ","INVESTIGACION ","2","Sustancia liquida",,"HIELO SECO - DRY ICE ","UN1845","3","Kg","1"
"888005566924","2","L","SUEROS","INVESTIGACION ","1","Sustancia liquida",,"HIELO SECO - DRY ICE","UN1845","3","Kg","1"
"888005567400","1","L","SUERO SANGRE","INVESTIGACION ","1","Sustancia liquida",,"GEL REFRIGERADO","N/A","1,2","Kg","1"
"888005567400","2","L","SUERO SANGRE ","INVESTIGACION","1","Sustancia liquida",,"GEL REFRIGERANTE","N/A","1,2","Kg","2"
"888005567400","3","L","SUERO SANGRE","INVESTIGACION","1","Sustancia liquida",,"GEL REFRIGERANTE","N/A","1,2","Kg","3"
"888005568210","1","L","SANGRE ","DIABETES","2","Sustancia liquida",,"PILA DE GEL"," N/A","1,8","Kg","1"
"888005570354","1","L","SUERO","VIH","38","Sustancia liquida",,"GEL PACK","N/A","9","Kg","1"
"888005570354","1","L","SUERO","HEPATITIS","20","Sustancia liquida",,"N/A","N/A","0","N/A","1"
"888005570493","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","35","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","2","Kg","1"
"888005568717","1","L","SANGRE SUERO ORINA ","INVESTIGACION ","1","Sustancia liquida",,"HIELO SECO -DRY ICE ","UN1845","5","Kg","1"
"888005570493","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","15","Sustancia liquida",,"0","0","0","Kg","0"
"888005570493","2","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","25","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","0,5","Kg","1"
"888005570493","2","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","10","Sustancia liquida",,"0","0","0","Kg","0"
"8880068419","1","L","SANGRE ","INFLUENZA ","3","Sustancia liquida",,"AMBIENTE ","0","0","N/A","1"
"888005571359","1","L","SANGRE ","ORTHOFLAVIRUS TOXOPLASMA ","275","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005571359","1","L","SANGRE ","TRYPANOSOMA  CRUZI CHAGA","42","Sustancia liquida",,"GEL REFREIGERANTE ","N/A","1","Kg","1"
"888005569284","1","L","sangre suero orina ","investigacion ","2","Sustancia liquida",,"gel refrigerante","n/a","1,5","Kg","1"
"888005569284","2","L","sangre suero orina ","investigaciones ","2","Sustancia liquida",,"gel refrigernaten ","n/a","1,5","Kg","2"
"888005569284","3","L","sangre suerto orina ","investigacion ","2","Sustancia liquida",,"gel refrigerante","n/a","1,5","Kg","3"
"888005569284","4","Kg","sangre suero orina ","investigacion ","2","Sustancia liquida",,"gel refrigeraNTE","N/A","1,5","Kg","1"
"888005571086","1","L","CITOMETRIA","CITOMETRIA","1","Sustancia liquida",,"GEL","N/A","0,115","Kg","1"
"888005571086","1","Kg","LAMINAS","MIELOGRAMA","6","Sustancia solida",,"GEL","N/A","0,115","Kg","1"
"888005572900","1","L","SUERO","ORTHOFLAVIRUS TOXOPLASMA GONDI VIRUS","141","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","1"
"888005572900","1","L","SUERO","ORTHOFLAVIRUS TOXOPLASMA GONDI VIRUS","135","Sustancia liquida",,"0","0","0","N/A","0"
"888005572900","2","L","SUERO","ORTHOFLAVIRUS TOXOPLASMA GONDI VIRUS","80","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005571919","1","L","SUEROS","ANAS TSH ","50","Sustancia liquida",,"PILAS DE GEL ","NA","2,5","Kg","1"
"888005573891","1","L","SUEROS","PERFIL LIPIDICO","450","Sustancia liquida",,"GELPACK","N/A","1","Kg","1"
"888005573891","2","L","SANGRE TOTAL","HEMOGLOBINA","400","Sustancia liquida",,"GELPACK","N/A","1","Kg","1"
"888005574060","2","L","MUESTRA DE SANGRE","CANCER","3","Sustancia liquida",,"HIELO SECO ","1845","10","Kg","2"
"888005571992","1","L","SUERO HUMANO ","LUPUS ERITEMATOSO ","2","Sustancia liquida",,"PILA DE GEL ","N/A","11,5","Kg","1"
"888005571992","1","L","SANGRE HUMANA ","LUPUS ERITEMATOSO ","1","Sustancia liquida",,"0","0","0","N/A","0"
"888005574230","1","L","SUEROS","HEMOCULTIVOS","400","Sustancia solida",,"HIELO SECO","UN1845","4","Kg","1"
"888005574116","1","L","SANGRE MATERIA FECAL LIQUIDOS ORINA ","INVESTIGACION ","3","Sustancia liquida",,"HIELO SECO DRY ICE ","UN1845","7","Kg","1"
"888005571697","1","L","SUEROS ","HIV ","83","Sustancia liquida",,"PILA DE GEL ","N/A","3,87","Kg","1"
"888005571697","1","L","SAGRE ","HIV ","68","Sustancia liquida",,"0","0","0","N/A","0"
"888005571697","1","L","ORINAS ","E.COLI","11","Sustancia liquida",,"0","0","0","N/A","0"
"888005571697","1","L","LIQUIDOS CORPORALES ","TUBERCULOSIS ","7","Sustancia liquida",,"0","0","0","N/A","0"
"888005571697","1","Kg","ESPUTOS ","TUBERCULOSIS ","4","Sustancia solida",,"0","0","0","N/A","0"
"888005571697","1","Kg","MATERIA FECAL"," SALMONELLA ","4","Sustancia solida",,"0","0","0","N/A","0"
"888005571697","2","Kg","SUERO ","HIV ","14","Sustancia solida",,"HIELO SECO ","1845","2,59","Kg","2"
"888005571697","2","Kg","PLASMAS ","ENF AUTOINMUNES ","7","Sustancia solida",,"0","0","0","N/A","0"
"888005574362","1","L","SANGRE MATERIA FECAL LIQUIDOS CORPORALES Y ORINA ","INVESTIGACION ","2","Sustancia liquida",,"GEL REFRIGERADO ","N/A","3","Kg","1"
"888005575535","2","L","SANGRE, SUEROS, ORINAS","CITOMEGALOVIRUS, DENGUE HISTOPLASMA CRIPTOCOCO ","850","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","2","Kg","2"
"888005575535","1","L","ORINAS SANGRE ","HISTOPLASMA, TRASLOCACION BCL","350","Sustancia liquida",,"HIELO SECO ","1845","4","Kg","1"
"	88005577260","1","L","SUEROS","HEPATITIS B ","142","Sustancia liquida",,"GEL REFRIGERANTE","N/A","3","Kg","1"
"	88005577260","1","L"," SANGRE","HEPATITIS B ","20","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005583171","1","L","SANGRE","HEPATITIS B","2","Sustancia liquida",,"N/A","N/A","1","Kg","1"
"888005589944","1","L","SUEROS","HEPATITIS B ","158","Sustancia liquida",,"N/A","N/A","0","N/A","1"
"888005589944","2","L","PLASMA ","HEPATITIS A","20","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","2"
"888005589944","3","N/A","PLASMA","CITOMEGALOVIRUS M","20","Sustancia liquida",,"N/A","N/A","0","Kg","3"
"888005589944","4","L","PLASMA","HEPATITIS C","20","Sustancia liquida",,"N/A","N/A","0","N/A","4"
"888005590312","1","L","SUEROS ","HEPATITS B, HEPATITIS C, SIFILIS, HIV","124","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005590312","2","L","SUEROS ","HEPATITIS C, HEPATITIS B","20","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","2"
"888005591601","1","L","MEDULA OSEA","MIELOGRAMA","1","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005593261","1","L","SANGRE ","INFLUENZA VIRUS ","4","Sustancia liquida",,"DRY ICE ","1845","5","Kg","1"
"888005593261","2","L","SANGRE ","INFLUENZA  VIRUS ","2","Sustancia liquida",,"0","0","0","N/A","0"
"888005593507","1","L","SANGRE ","SOSPECHA DE VIRUS","60","Sustancia liquida",,"HIELO SECO","1845","4","Kg","1"
"888005593507","2","L","ORINA","SOSPECHA DE VIRUS","10","Sustancia liquida",,"N/A","N/A","0","N/A","0"
"888005594159","1","Kg","SUERO","RENINA","1","Sustancia liquida",,"HIELO SECO ","UN 1845","4","Kg","1"
"888005594159","2","Kg","PLASMA","ACTH","1","Sustancia solida",,"HIELO SECO ","UN 1845","4","Kg","2"
"888005594159","3","Kg","SUERO ","RENINA ","1","Sustancia solida",,"HIELO SECO - DRY ICE","UN 1845","4","Kg","3"
"888005595835","1","L","SUERO,ORINA,SANGRE","RUBEOLA,OTRO CULTIVO,HEMOGLOBINA","128","Sustancia liquida",,"GEL REFRIGERANTE","N/A","2","Kg","1"
"888005595945","1","Kg","SUERTO, PLASMA SANGRE ","INVESTIGACION ","1","Sustancia liquida",,"HIELO SECO- DRY ICE ","UN1845","3","Kg","1"
"888005596932","1","L","SUEROS,ESPUTOS,SANGRE EDTA,LIQUIDO CEFALORRAQUIDEO,LAVADO BRONQUIAL,PLASMA EDTA,SANGRE CON CITRAT","VARICELA,MCOBACTERIUM,ELECTROFORESIS,HIV,ALCOHOL","19","Sustancia liquida",,"GEL REFRIGERANTE","N/A","2","Kg","1"
"888005597561","1","L","PLASMAS,SUEROS","CARGA VIRAL HB , VITAMINA B12","12","Sustancia liquida",,"HIELO SECO","1845","1","Kg","1"
"888005598602","1","L","SUEROS,PLASMAS","HERPES,VIH,VPH","15","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","3","Kg","1"
"888005596265","1","L","SANGRE Y SUERO","INVESTIGACION","1","Sustancia liquida",,"GEL REFRIGERANTE","N/A","0,4","Kg","1"
"888005598271","1","L","SUERO ","ANTIGENOS ANTICUERPOS ","30","Sustancia liquida",,"PILAS DE GEL ","NA","0,5","Kg","1"
"888005599732","1","L","SUEROS,PLASMAS","HERPES,VIHCARGA VIRAL VIH","29","Sustancia liquida",,"N/A","UN1845","3","Kg","1"
"888005600191","1","L","SANGRE SUERO ORINA ","INVESTIGACION ","1","Sustancia liquida",,"HIELO SECO- DRY ICE ","UN1845","3","Kg","1"
"888005600386","1","L","SANGRE ","SANGRE ","15","Sustancia liquida",,"GEL ","N/A","5,5","Kg","1"
"888005600386","1","L","SANGRE ","SANGRE ","20","Sustancia liquida",,"DR ICE ","1845","8","Kg","1"
"888005599978","1","L","SANGRE ","LUPUS ","2","Sustancia liquida",,"HIELO SECO ","1845","16,1","Kg","1"
"888005599978","2","L","SANGRE ","LUPUS ","2","Sustancia liquida",,"PILA DE GEL ","N/A","11,4","Kg","2"
"888005601565","1","L","SUERO ","DIABETES ","2","Sustancia liquida",,"AMBIENTE ","0","0","N/A","1"
"888005601565","1","L","PLASMAS ","DIABETES ","2","Sustancia liquida",,"0","0","0","N/A","0"
"888005600719","1","L","SANGRE SUERO ORINA ","INVESTIGACION ","2","Sustancia liquida",,"GEL REFRIGERANTE","N/A","1,5","Kg","1"
"888005600719","2","L","SANGRE SUERO ORINA ","INVESTIGACION ","2","Sustancia liquida",,"GEL REFRIGERANTE","N/A","1,5","Kg","1"
"888005600719","3","Kg","SANGRE SUERO  ORINA ","INVESTIOGACION","2","Sustancia liquida",,"GEL REFRIGERANTE ","N/A","1,5","Kg","1"
"888005601945","1","L","CITOMETRIA","CITOMETRIA","4","Sustancia liquida",,"PILAS DE GEL ","NA","0,115","Kg","1"
"888005601945","1","L","LAMINAS ","MIELOGRAMA","4","Sustancia liquida",,"PILAS DE GEL ","NA","0,115","Kg","1"
"888005602419","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","35","Sustancia liquida",,"GEL REFRIEGRANTE","N/A","2","Kg","1"
"888005602419","1","L","SANGRE","ORTHOFLAVIRUS TOXOSPLASMA GONDI VIRUS","15","Sustancia liquida",,"0","0","0","Kg","0"
